scorer,,,Ben,Ben,Ben,Ben,Ben,Ben,Ben,Ben
labeled-data,CVR_M34_12juin,img21660.png,,,1051.4072912599288,543.5895474274917,1030.8491526661219,523.9359669318125,1031.260315437998,562.3385698250436
labeled-data,CVR_M34_12juin,img21777.png,1011.8534326054445,548.9346634618815,1050.8316633793022,550.0036866687595,1031.5070131011237,529.4455480749527,1032.000408427375,569.328336946938
labeled-data,CVR_M34_12juin,img22019.png,1009.2219908654371,542.0271288943625,1050.420500607426,542.0271288943625,1029.9445945679945,522.3735483986833,1029.7801294592439,563.6542906950473
labeled-data,CVR_M35_7juin,img00183.png,,,890.2818232188996,608.8914652414677,874.7853202091271,592.6451314408997,,
labeled-data,CVR_M35_7juin,img00391.png,858.538986408559,607.266831861411,893.6560617774792,607.8916908537404,876.5349253876498,589.8957518746497,876.4099535891838,625.2627708405017
labeled-data,CVR_M35_7juin,img01103.png,,,890.0318796219678,607.6417472568086,876.6598971861157,593.2699904332292,877.1597843799792,621.0137296926608
labeled-data,CVR_M35_7juin,img03362.png,863.5378583471953,605.3922548844223,891.7814848004906,605.76717027982,877.659671573843,591.1454698593087,878.1595587677066,621.5136168865245
labeled-data,CVR_M35_7juin,img03970.png,,,888.9071334357747,606.2670574736836,874.6603484106612,592.5201596424338,,
labeled-data,CVR_M35_7juin,img04025.png,,,888.1573026449792,606.3920292721496,875.9100663953201,593.3949622316951,,
labeled-data,CVR_M35_7juin,img04350.png,,,888.7821616373086,607.2668318614109,876.4099535891837,594.1447930224905,,
labeled-data,CVR_M35_7juin,img04755.png,,,887.5324436526496,606.8919164660132,875.9100663953201,595.5194828056156,876.7848689845815,617.8894347310131
labeled-data,CVR_M35_7juin,img04925.png,860.7884787809452,605.76717027982,891.5315412035586,606.6419728690813,875.4101792014565,590.5206108669792,876.5349253876497,621.6385886849903
labeled-data,CVR_M35_7juin,img05611.png,862.413112161002,605.8921420782859,893.0312027851495,606.2670574736836,877.5346997753769,589.6458082777178,,
labeled-data,CVR_M35_7juin,img06528.png,861.038422377877,608.1416344506722,893.781033575945,608.1416344506722,877.409727976911,590.2706672700474,878.4095023646382,625.2627708405016
labeled-data,CVR_M35_7juin,img06797.png,856.6644094315702,607.8916908537404,894.0309771728768,608.0166626522064,875.9100663953201,589.1459210838542,876.035038193786,627.1373478174903
labeled-data,CVR_M35_7juin,img06807.png,861.038422377877,612.0157602031154,895.6556105529336,611.8907884046495,878.2845305661725,592.7701032393655,878.5344741631043,631.2614171668653
labeled-data,CVR_M35_7juin,img07171.png,,,892.40634379282,608.8914652414677,875.2852074029907,590.1456954715815,875.2852074029907,623.8880810573767
labeled-data,CVR_M35_7juin,img07303.png,,,891.6565130020246,608.8914652414677,875.0352638060588,590.1456954715815,875.4101792014565,624.5129400497062
labeled-data,CVR_M35_7juin,img07330.png,,,891.9064565989563,608.0166626522064,875.9100663953201,589.6458082777178,,
labeled-data,CVR_M35_7juin,img07426.png,,,891.6565130020246,608.0166626522064,877.0348125815133,591.8953006501042,,
labeled-data,CVR_M35_7juin,img07712.png,,,887.9073590480473,604.7673958920927,878.2845305661724,594.6446802163541,,
labeled-data,CVR_M35_7juin,img07758.png,,,888.6571898388427,605.3922548844223,878.5344741631042,594.0198212240247,,
labeled-data,CVR_M35_7juin,img08097.png,865.6623789211156,606.8919164660132,889.9069078235018,607.3918036598768,877.9096151707746,595.5194828056156,878.2845305661724,620.1389271033994
labeled-data,CVR_M35_7juin,img08495.png,862.9129993548656,605.2672830859564,890.7817104127631,606.0171138767519,877.1597843799792,591.0204980608428,877.5346997753769,621.3886450880585
labeled-data,CVR_M35_7juin,img09114.png,,,890.6567386142972,606.6419728690813,878.0345869692405,591.6453570531725,878.9093895585019,620.1389271033994
labeled-data,CVR_M35_7juin,img09302.png,,,892.40634379282,606.8919164660133,877.0348125815134,589.520836479252,877.0348125815134,622.3884194757859
labeled-data,CVR_M35_7juin,img10060.png,,,891.0316540096951,608.7664934430019,877.1597843799793,593.7698776270929,,
labeled-data,CVR_M35_7juin,img10107.png,865.6623789211158,606.0171138767519,890.9066822112292,606.7669446675474,878.0345869692406,593.519934030161,877.9096151707747,620.7637860957291
labeled-data,CVR_M35_7juin,img10214.png,866.0372943165135,604.8923676905588,890.4067950173655,605.6421984813542,878.4095023646383,593.2699904332293,877.9096151707747,619.0141809172063
labeled-data,CVR_M35_7juin,img10382.png,,,890.6567386142973,607.266831861411,876.9098407830475,591.5203852547065,877.534699775377,620.888757894195
labeled-data,CVR_M35_7juin,img10431.png,,,890.6567386142973,606.2670574736837,877.1597843799793,592.395187843968,877.6596715738428,618.7642373202744
labeled-data,CVR_M35_7juin,img10785.png,,,887.9073590480473,606.3920292721494,876.9098407830473,593.6449058286269,,
labeled-data,CVR_M35_7juin,img11529.png,,,888.7821616373086,606.7669446675472,876.9098407830473,592.8950750378315,877.0348125815133,619.1391527156721
labeled-data,CVR_M35_7juin,img12142.png,859.2888171993543,607.8916908537404,894.6558361652063,608.2666062491381,877.284756178445,588.7710056884565,877.284756178445,625.5127144374335
labeled-data,CVR_M35_7juin,img12585.png,861.1633941763429,607.3918036598768,895.7805823513995,607.8916908537404,878.2845305661723,589.8957518746496,878.5344741631042,624.8878554451039
labeled-data,CVR_M35_7juin,img12790.png,861.6632813702065,608.0166626522063,895.6556105529336,608.5165498460699,878.6594459615701,589.5208364792519,878.5344741631042,625.1377990420357
labeled-data,CVR_M35_7juin,img13011.png,858.1640710131611,602.5179035197064,896.1554977467972,603.01779071357,878.0345869692405,583.3972183544224,878.0345869692405,622.2634476773198
labeled-data,CVR_M35_7juin,img13449.png,864.6626045333884,607.5167754583426,897.4052157314562,607.3918036598768,880.7839665354904,590.0207236731155,881.1588819308882,626.3875170266948
labeled-data,CVR_M35_7juin,img13474.png,864.9125481303201,607.7667190552745,897.9051029253199,607.3918036598768,881.0339101324223,590.2706672700474,881.1588819308882,626.8874042205584
labeled-data,CVR_M35_7juin,img13841.png,855.664635043843,603.2677343105017,894.9057797621381,603.8925933028313,875.9100663953201,584.3969927421497,876.1600099922518,622.7633348711835
labeled-data,CVR_M35_7juin,img14137.png,864.0377455410588,610.1411832261267,895.5306387544676,610.6410704199905,880.7839665354904,593.1450186347632,881.0339101324223,627.3872914144221
labeled-data,CVR_M35_7juin,img14198.png,861.6632813702065,606.8919164660132,894.6558361652063,606.8919164660132,878.6594459615701,589.8957518746497,879.0343613569678,623.388193863513
labeled-data,CVR_M35_7juin,img14212.png,861.5383095717407,607.0168882644791,895.030751560604,607.2668318614109,879.1593331554337,590.1456954715815,879.7841921477632,624.2629964527744
labeled-data,CVR_M35_7juin,img14234.png,863.0379711533316,606.2670574736836,894.7808079636723,606.7669446675472,878.9093895585019,590.895526262377,879.6592203492974,623.6381374604449
labeled-data,CVR_M35_7juin,img14358.png,861.2883659748088,605.0173394890246,892.9062309866836,605.5172266828882,877.0348125815133,588.8959774869224,878.0345869692405,622.3884194757858
labeled-data,CVR_M35_7juin,img14409.png,861.6632813702065,605.76717027982,891.6565130020244,607.0168882644791,876.9098407830473,589.7707800761838,877.409727976911,621.3886450880585
labeled-data,CVR_M35_7juin,img14879.png,,,889.6569642265699,607.6417472568087,876.4099535891837,593.3949622316951,,
labeled-data,CVR_M35_7juin,img14953.png,,,889.2820488311722,607.8916908537404,876.2849817907178,594.2697648209565,,
labeled-data,CVR_M35_7juin,img15532.png,,,,,875.6601227983883,593.1450186347633,,
labeled-data,CVR_M35_7juin,img16058.png,,,894.1559489713427,607.6417472568087,877.284756178445,590.770554463911,878.9093895585019,626.137573429763
labeled-data,CVR_M35_7juin,img16093.png,859.1638454008884,607.266831861411,897.1552721345245,608.0166626522064,878.2845305661723,588.2711184945929,878.2845305661723,627.7622068098199
labeled-data,CVR_M35_7juin,img16138.png,861.4133377732747,605.8921420782859,895.6556105529336,607.141860062945,878.5344741631042,588.8959774869224,879.0343613569678,626.262545228229
labeled-data,CVR_M35_7juin,img16368.png,859.0388736024225,603.3927061089678,892.9062309866836,603.8925933028314,876.1600099922518,587.3963159053316,876.035038193786,621.5136168865245
labeled-data,CVR_M35_7juin,img17738.png,860.4135633855475,604.1425368997633,891.4065694050927,604.6424240936269,876.035038193786,587.7712313007293,875.9100663953201,620.6388142972631
labeled-data,CVR_M35_7juin,img19079.png,,,892.4063437928199,607.266831861411,876.9098407830473,591.3954134562406,,
labeled-data,CVR_M35_7juin,img19182.png,,,890.7817104127631,606.8919164660133,875.2852074029905,589.645808277718,,
labeled-data,CVR_M35_7juin,img19302.png,,,893.9060053744108,605.3922548844223,877.7846433723087,587.2713441068656,878.0345869692405,620.3888707003313
labeled-data,CVR_M35_7juin,img19329.png,860.4135633855475,606.3920292721496,893.5310899790131,606.2670574736837,877.0348125815133,588.5210620915248,877.6596715738428,624.3879682512404
labeled-data,CVR_M35_7juin,img19361.png,860.2885915870816,608.7664934430019,897.1552721345245,609.3913524353313,879.2843049538997,589.8957518746497,880.034135744695,629.1368965929448
labeled-data,CVR_M35_7juin,img19389.png,862.0381967656043,609.2663806368655,898.1550465222517,609.5163242337973,880.034135744695,590.1456954715816,879.9091639462291,630.261642779138
labeled-data,CVR_M35_7juin,img19516.png,860.0386479901498,603.0177907135701,898.7799055145813,603.8925933028314,879.7841921477632,583.3972183544225,880.034135744695,625.3877426389676
labeled-data,CVR_M36_15juin,img00162.png,852.8030114782165,343.762663437953,887.9091556536022,344.4403882289837,871.2371257942491,327.4972684532184,870.2883110868063,363.01004750322244
labeled-data,CVR_M36_15juin,img00944.png,859.5890389107011,346.5533676985214,884.8312415581914,346.65474200634264,871.5512072336082,334.89532229907803,872.4635760039994,358.5155360214285
labeled-data,CVR_M36_15juin,img01390.png,854.4295509766899,347.62285063849407,890.7555997759307,347.42237730951837,872.9992102509287,330.6148024919592,872.8636652927225,366.1275815419632
labeled-data,CVR_M36_15juin,img02218.png,853.1082720450135,344.8800561106535,891.1622346505491,345.1181130200142,872.7281203345163,327.2261785368061,872.0503955434857,364.50104204348975
labeled-data,CVR_M36_15juin,img02762.png,856.5982703079878,345.25365797822036,886.8247959879532,345.79583781104486,872.1859405016919,331.9702520740204,871.2371257942491,360.16360338089385
labeled-data,CVR_M36_15juin,img02823.png,858.7780444481311,347.9726080080188,886.8587277146164,348.4794795471251,872.9704475431056,335.8076910694693,872.666324619642,362.97600556556336
labeled-data,CVR_M36_15juin,img03331.png,856.4464353682425,346.3506190828789,886.8587277146164,346.24924477505766,871.6525815414294,331.9554673722619,871.6525815414294,359.93477633092596
labeled-data,CVR_M36_15juin,img03716.png,858.4739215246674,346.8574906219851,886.2504818676889,347.3643621610914,871.9567044648932,334.7939479912568,872.1594530805356,359.32653048399845
labeled-data,CVR_M36_15juin,img03807.png,858.1697986012036,347.9726080080188,885.7436103285827,348.5808538549463,871.6525815414294,335.09807091472055,871.8553301570719,361.6581395638871
labeled-data,CVR_M36_15juin,img03864.png,855.3783656841327,347.4223773095183,886.689251029747,348.5067369751673,871.7793056270735,334.41006132173055,871.3726707524552,363.28113741963466
labeled-data,CVR_M36_15juin,img04773.png,857.3588041386337,345.5396246203089,884.628492942549,345.64099892813016,871.5512072336082,332.56371321918937,871.5512072336082,359.73202771528344
labeled-data,CVR_M36_15juin,img04777.png,857.3588041386337,344.0190100029902,884.3243700190853,344.8300044655602,871.1457100023233,332.05684168008315,871.5512072336082,359.6306534074622
labeled-data,CVR_M36_15juin,img05115.png,852.6955859788565,347.16161354544886,889.4944597179689,347.0602392376276,871.2470843101445,329.62385829237326,871.5512072336082,366.2199834158432
labeled-data,CVR_M36_15juin,img05215.png,856.3271803915756,346.7446525184877,885.4693464058919,346.88019747669387,871.3726707524552,332.91906678146324,871.1015808360429,362.0612327957795
labeled-data,CVR_M36_15juin,img05360.png,856.4464353682425,347.5671107767339,887.1628506380803,348.37810523930386,871.9567044648932,334.08432783650807,872.5649503118207,362.77325694992084
labeled-data,CVR_M36_15juin,img05790.png,854.1148262883538,347.26298785327015,890.4068284883601,348.0739823158401,872.260827388357,331.0430986018707,872.0580787727145,367.7405980331619
labeled-data,CVR_M36_15juin,img05870.png,856.3450610604214,348.0739823158401,888.1765937162926,348.47947954712504,871.6525815414295,333.57745629740185,872.260827388357,365.91586049237947
labeled-data,CVR_M36_15juin,img05952.png,856.9533069073487,348.2767309314826,887.1628506380803,348.78360247058885,872.0580787727145,333.6788306052231,872.1594530805357,364.80074310634575
labeled-data,CVR_M36_15juin,img06232.png,856.4627253497817,348.3711920169612,889.2646052356633,349.0489168079918,872.1859405016919,332.37688694863874,872.5925753763103,365.72094666734483
labeled-data,CVR_M36_15juin,img06520.png,856.8519325995275,347.9726080080189,885.5408617129402,347.9726080080189,872.0580787727145,334.3884507599718,871.9567044648933,362.6718826420996
labeled-data,CVR_M36_15juin,img06795.png,857.5615527542762,348.78360247058885,885.033990173834,349.18909970187383,870.9429613866807,335.09807091472055,871.5512072336082,362.6718826420996
labeled-data,CVR_M36_15juin,img07370.png,860.0959104498074,348.4794795471251,884.7298672503703,348.17535662366134,872.3622016961782,336.7200598398605,872.8690732352844,360.9485194091384
labeled-data,CVR_M36_15juin,img07895.png,859.1736245139042,347.42237730951837,,,871.2371257942491,335.22333107096733,871.2371257942491,359.62142354806934
labeled-data,CVR_M36_15juin,img07926.png,860.122439221347,347.4223773095183,,,872.321485459898,335.9010558619979,872.0503955434858,359.07924371524484
labeled-data,CVR_M36_15juin,img08294.png,857.6826299736368,347.1512873931061,886.2826161551286,347.96455714234287,872.1859405016919,334.0034264471122,872.1859405016919,361.92568783757343
labeled-data,CVR_M36_15juin,img08682.png,856.8693602244001,347.8290121841367,887.0958859043653,348.10010210054895,872.0503955434858,334.27451636352447,872.0503955434857,363.1455924614285
labeled-data,CVR_M36_15juin,img09175.png,856.5478096760638,347.16161354544886,887.5683478693652,348.2767309314826,872.0580787727145,333.98295352868683,872.1594530805357,364.0911229515971
labeled-data,CVR_M36_15juin,img09178.png,857.05468121517,348.0739823158401,887.2642249459014,348.37810523930386,871.6525815414295,333.7802049130444,871.855330157072,364.5979944907034
labeled-data,CVR_M36_15juin,img09515.png,857.6629270620974,346.45199339070024,,,870.8415870788596,333.78020491304443,871.1457100023232,359.934776330926
labeled-data,CVR_M36_15juin,img09926.png,861.2110278358412,348.5808538549464,,,871.855330157072,336.61868553203925,872.260827388357,359.93477633092596
labeled-data,CVR_M36_15juin,img10501.png,854.1584610602777,345.99744878335395,885.7404363223042,345.5908139087356,870.2883110868062,330.61480249195915,869.8816762121879,362.0612327957795
labeled-data,CVR_M36_15juin,img10535.png,855.1285693665664,346.2492447750577,885.439487405119,346.0464961594152,870.4360898475745,330.8403499862282,870.233341231932,361.7595138717084
labeled-data,CVR_M36_15juin,img11476.png,855.027195058745,350.30421708790755,894.5631751090311,351.1152115504775,874.7951850838881,330.53622706276445,874.7951850838881,369.9708328052294
labeled-data,CVR_M36_15juin,img11570.png,860.0959104498073,347.36436216109144,891.0150743352875,347.6684850845552,875.8089281621005,332.5637132191895,875.7075538542794,363.68562572031215
labeled-data,CVR_M36_15juin,img12368.png,856.2436867526,346.1478704672365,887.8724707928288,346.350619082879,872.666324619642,331.144472909692,872.5649503118207,363.1787541812059
labeled-data,CVR_M36_15juin,img13205.png,859.5890389107011,346.2492447750577,884.3243700190852,346.55336769852147,872.666324619642,335.5035681460056,872.7676989274631,360.13752494656853
labeled-data,CVR_M36_15juin,img13608.png,856.4464353682425,347.2629878532702,,,870.5374641553958,333.78020491304443,870.7402127710383,361.04989371695973
labeled-data,CVR_M36_15juin,img13980.png,854.2940060184837,341.8650340230673,886.5537060715409,342.0005789812734,870.8304909196307,327.9039033278367,870.4238560450124,359.214788673451
labeled-data,CVR_M36_15juin,img14376.png,860.1972847576286,347.7698593923764,,,872.0580787727146,336.111813992933,871.9567044648933,359.529279099641
labeled-data,CVR_M36_15juin,img14467.png,861.0082792201987,347.66848508455513,,,873.071821850927,336.21318830075427,873.477319082212,359.73202771528344
labeled-data,CVR_M36_15juin,img14613.png,861.9206479905898,347.66848508455513,,,873.5786933900332,337.328305686788,873.882816313497,359.42790479181974
labeled-data,CVR_M36_15juin,img14994.png,861.7178993749474,348.78360247058885,,,873.6800676978544,337.1255570711455,873.6800676978544,359.93477633092596
labeled-data,CVR_M36_15juin,img15032.png,860.5014076810924,348.8849767784101,,,872.4635760039994,336.72005983986054,872.9704475431057,360.7457707934959
labeled-data,CVR_M36_15juin,img15111.png,859.6904132185224,346.85749062198516,885.6422360207614,346.65474200634264,872.4635760039995,334.4898250677931,873.477319082212,360.03615063874724
labeled-data,CVR_M36_15juin,img15245.png,857.05468121517,346.55336769852147,888.6834652553989,346.75611631416393,872.666324619642,331.8540930644407,873.2745704665695,363.58425141249086
labeled-data,CVR_M36_15juin,img15495.png,860.5290740959654,347.9645571423428,885.1982564894797,348.23564705875503,872.9992102509286,335.49442098737956,872.9992102509286,360.29914833909993
labeled-data,CVR_M36_15juin,img15694.png,857.6826299736368,346.33801764386936,888.9935153192511,347.01574243489995,873.9480249583715,331.83470711581424,873.405845125547,362.0612327957795
labeled-data,CVR_M36_15juin,img15890.png,859.1736245139042,347.2868323513122,887.773610695396,347.8290121841367,874.490204791196,333.19015669787547,873.5413900837532,361.2479630465428
labeled-data,CVR_M36_15juin,img16045.png,858.9807930637737,347.76985939237636,887.3655992537227,348.2767309314826,873.3759447743906,334.08432783650807,874.1869392369606,362.26638541081456
labeled-data,CVR_M36_15juin,img16326.png,859.7917875263437,346.6547420063426,887.9738451006501,346.4519933907001,873.882816313497,333.17195906611687,874.0855649291393,361.25264233260214
labeled-data,CVR_M36_15juin,img16681.png,,,,,874.2191148747837,337.66314031867756,874.490204791196,360.16360338089385
labeled-data,CVR_M36_15juin,img17040.png,861.0082792201986,348.17535662366134,886.7573534067952,348.17535662366134,874.1869392369606,335.80769106946923,874.4910621604243,360.74577079349586
labeled-data,CVR_M36_15juin,img17339.png,852.1887144397501,346.04649615941514,890.5082027961813,346.7561163141639,870.8415870788596,328.5087409063395,870.9429613866807,366.4227320314857
labeled-data,CVR_M36_15juin,img18670.png,859.3091694721103,346.7446525184877,883.8428069074184,346.7446525184877,872.5925753763103,334.54560627993675,872.321485459898,358.8081537988326
labeled-data,CVR_M36_15juin,img18864.png,860.1972847576286,347.3643621610914,,,872.260827388357,335.60494245382677,871.9567044648932,358.6169103292497
labeled-data,CVR_M36_15juin,img18984.png,859.8931618341649,347.4657364689126,,,872.3622016961782,335.300819530363,872.4635760039995,359.6306534074622
labeled-data,CVR_M36_15juin,img19589.png,856.5328804551033,349.0008340872219,890.8257548812522,349.94964879466477,873.6115451890747,332.0577143114566,874.1537250218993,367.2994034450485
labeled-data,CVR_M36_15juin,img19644.png,858.2949649117829,348.4586542543974,888.9281254663665,348.86528912901576,873.0693653562503,333.548708851724,873.0693653562503,364.7240492391321
labeled-data,CVR_M36_15juin,img19815.png,855.6354409056726,349.1890997018738,891.2178229509301,349.4932226253375,873.7814420056757,330.43485275494317,874.2883135447819,367.7405980331619
labeled-data,CVR_M36_15juin,img20131.png,853.8107033648901,350.4055913957288,893.7521806464613,350.7097143191925,874.4910621604243,330.333478447122,874.4910621604243,369.3625869583019
labeled-data,CVR_M37_15juin,img00577.png,770.9487669449059,403.7482443539426,810.6897988570647,404.2481315478063,791.194198296383,383.75275659939734,791.4441418933148,423.618760310022
labeled-data,CVR_M37_15juin,img00765.png,771.441373671557,404.28579365144844,809.8968896245159,405.32110686771097,791.0106691906541,386.77642397646684,790.1866988530079,424.4133198859842
labeled-data,CVR_M37_15juin,img00919.png,773.6981465111559,404.623046943204,807.6904756938828,404.9979623386017,790.9442546994512,387.6268823518405,791.069226497917,422.49401412382883
labeled-data,CVR_M37_15juin,img01150.png,772.3234567280309,401.873667376954,804.816124329167,402.37355457081765,788.6947623270648,386.0022489717837,789.0696777224625,419.1197755652493
labeled-data,CVR_M37_15juin,img01496.png,775.0728362942807,402.8734417646813,806.6907013061555,403.99818795087447,790.9442546994511,387.7518541503064,791.5691136917807,419.9945781545107
labeled-data,CVR_M37_15juin,img01569.png,772.3234567280308,399.74914680303357,804.8161243291669,400.12406219843126,788.444818730133,383.75275659939734,788.319846931667,418.24497297598793
labeled-data,CVR_M37_15juin,img01619.png,772.3268988507824,403.9377417390625,809.6017623574661,404.6154665300931,791.3031929996396,385.0969925484115,791.7098278742579,423.99839555356857
labeled-data,CVR_M37_15juin,img01968.png,768.5743027740535,399.49920320610175,806.4407577092237,399.74914680303357,788.319846931667,383.1278976070678,788.6947623270647,419.61966275911294
labeled-data,CVR_M37_15juin,img02402.png,768.3960950628049,399.7358480346727,808.1107678171987,401.36238753314615,788.4567488773109,383.3349080917319,788.3212039191048,418.30550730891144
labeled-data,CVR_M37_15juin,img02442.png,769.324133564849,399.4992032061017,806.9406449030873,400.6239493922949,788.444818730133,383.5028130024655,788.1948751332011,419.86960635604476
labeled-data,CVR_M37_15juin,img03193.png,768.8242463709854,401.1238365861585,807.9404192908146,401.49875198155627,788.8197341255307,383.8777283978632,788.6947623270647,422.1190987284311
labeled-data,CVR_M37_15juin,img03364.png,769.5740771617808,401.7486955784881,806.8156731046214,402.3735545708176,787.8199597378034,383.8777283978632,788.319846931667,421.36926793763564
labeled-data,CVR_M37_15juin,img03460.png,772.3268988507824,403.9377417390625,808.7884926082294,405.29319132112374,790.4899232504029,385.09699254841155,790.4899232504029,422.9140358879196
labeled-data,CVR_M37_15juin,img03589.png,771.3780841433395,404.2088316554747,809.8728522738783,404.7510114882992,790.4899232504027,386.0458072558543,790.0832883757844,425.2183001774236
labeled-data,CVR_M37_15juin,img03664.png,772.9483157203604,403.9981879508744,807.9404192908146,404.6230469432039,790.4443675055875,387.50191055337456,790.8192829009852,422.1190987284311
labeled-data,CVR_M37_15juin,img03966.png,771.2425391851333,400.95575265852773,806.6197732769314,401.90456736597054,788.7278387937231,383.87708792455635,789.1344736683416,419.93204680738495
labeled-data,CVR_M37_15juin,img04288.png,771.1069942269273,402.8533820734135,807.297498067962,403.8021967808564,789.8121984593722,386.04580725585436,788.8633837519293,422.9140358879196
labeled-data,CVR_M37_15juin,img04586.png,771.3236823403035,401.49875198155627,805.9408705153601,401.6237237800222,788.444818730133,386.1272207702496,788.5697905285988,419.3697191621812
labeled-data,CVR_M37_15juin,img05092.png,772.7335337254008,402.1756572823829,805.5354136112824,403.66665182265024,789.4055635847538,387.80789171253394,788.8633837519293,419.93204680738495
labeled-data,CVR_M37_15juin,img05456.png,770.835904310515,400.0069379510849,806.3486833605192,400.4135728257033,789.1344736683416,383.3349080917319,788.9989287101355,418.4410522671176
labeled-data,CVR_M37_15juin,img06127.png,772.6983721234285,402.8734417646813,805.6909269184282,403.3733289585449,788.6947623270647,386.75207976257917,789.3196213193943,419.9945781545107
labeled-data,CVR_M37_15juin,img06309.png,769.4491053633149,399.8741186014995,807.440532096951,401.1238365861586,788.8197341255307,383.62778480093147,788.9447059239966,420.4944653483743
labeled-data,CVR_M37_15juin,img06565.png,772.7335337254008,400.8202077003217,806.3486833605191,401.0912976167339,789.1344736683416,385.3680824648237,789.2700186265477,419.7965018491788
labeled-data,CVR_M37_15juin,img06661.png,774.3600732238742,403.9377417390625,807.7041329425804,405.2931913211237,790.6254682086089,388.35007154535845,791.3031929996396,422.3718560550951
labeled-data,CVR_M37_15juin,img06909.png,774.3230055034853,402.62349816774946,805.3160115230305,403.248357160079,790.6943111025194,388.2517413441701,790.8192829009852,419.7446345575789
labeled-data,CVR_M37_15juin,img07196.png,774.4479773019513,403.87321615240853,804.691152530701,404.12315974934046,,,789.0696777224625,420.1195499529766
labeled-data,CVR_M37_15juin,img07749.png,775.6976952866103,405.3728777339995,804.8161243291669,405.6228213309313,790.1944239086556,390.25129011962457,790.8192829009852,421.74418333303345
labeled-data,CVR_M37_15juin,img07770.png,773.8231183096217,404.62304694320403,806.4407577092237,404.9979623386017,790.8192829009852,389.2515157318973,790.9442546994511,421.1193243407039
labeled-data,CVR_M37_15juin,img07895.png,774.697920898883,402.62349816774946,803.6913781429737,402.9984135631472,789.1946495209284,389.12654393343144,789.4445931178602,417.74508578212436
labeled-data,CVR_M37_15juin,img07903.png,774.4956181820803,404.3443766136809,804.9932337784579,404.8865564465053,789.676653501166,390.112156002038,788.9989287101355,419.66095689097267
labeled-data,CVR_M37_15juin,img08076.png,777.0723850697353,402.9984135631472,805.6909269184282,403.12338536161315,791.5691136917807,389.62643112729506,791.3191700948488,418.99480376678343
labeled-data,CVR_M37_15juin,img08781.png,775.0728362942807,403.248357160079,806.6907013061555,403.6232725554768,791.069226497917,389.5014593288291,791.1941982963829,420.4944653483743
labeled-data,CVR_M37_15juin,img08995.png,774.2245282656681,404.0732866972686,806.8908631933435,404.8865564465053,790.4899232504029,389.16334129459517,790.8965581250212,422.236311096889
labeled-data,CVR_M37_15juin,img09093.png,774.3230055034853,404.2481315478063,807.1905885000191,404.74801874166997,791.1941982963829,388.50168494110187,791.4441418933147,421.74418333303345
labeled-data,CVR_M37_15juin,img09151.png,771.0737387433718,408.12225730024943,807.4405320969511,409.3719752849085,789.1946495209285,389.75140292576094,789.4445931178603,427.36791426399924
labeled-data,CVR_M37_15juin,img09478.png,771.2425391851335,400.8202077003217,805.9420484859007,401.091297616734,789.9477434175783,384.96144759020535,789.6766535011661,419.2543220163543
labeled-data,CVR_M37_15juin,img09608.png,772.3268988507824,401.6334774495584,805.8065035276946,403.12447198982574,789.676653501166,385.0969925484115,789.2700186265477,419.66095689097267
labeled-data,CVR_M37_15juin,img09678.png,772.4624438089885,402.311202240589,804.7221438620456,403.12447198982574,788.7278387937232,386.72353204688494,788.5922938355171,419.2543220163543
labeled-data,CVR_M37_15juin,img09683.png,772.198484929565,402.8734417646812,804.0662935383716,402.8734417646812,787.9449315362695,385.75230537485186,789.0696777224626,419.7446345575788
labeled-data,CVR_M37_15juin,img09945.png,770.948766944906,402.4985263692835,806.6907013061557,403.7482443539426,788.0699033347354,385.6273335763859,788.3198469316671,423.36881671309015
labeled-data,CVR_M37_15juin,img10011.png,772.9483157203605,403.37332895854485,805.8158987168943,403.8732161524085,789.4445931178603,387.7518541503064,790.4443675055876,420.3694935499084
labeled-data,CVR_M37_15juin,img10036.png,771.3780841433395,402.8533820734135,806.4842283187253,404.20883165547474,788.9989287101355,387.1301669215033,789.1344736683416,421.42304134765226
labeled-data,CVR_M37_15juin,img10551.png,772.5734003249628,400.49897759382895,802.9415473521784,400.6239493922949,787.6949879393376,386.0022489717836,787.8199597378035,417.37017038672656
labeled-data,CVR_M37_15juin,img11251.png,773.8231183096218,401.87366737695396,804.1912653368375,402.2485827723517,788.8197341255308,388.12676954570406,789.1946495209286,418.74486016985156
labeled-data,CVR_M37_15juin,img11365.png,774.1980337050196,402.74846996621534,803.3164627475761,403.24835716007897,788.6947623270648,388.5016849411018,789.3196213193944,418.36994477445387
labeled-data,CVR_M37_15juin,img11536.png,773.8231183096218,402.99841356314715,803.3164627475761,403.7482443539426,788.8197341255308,387.87682594877225,788.8197341255308,417.8700575805902
labeled-data,CVR_M37_15juin,img11616.png,774.088983307462,402.0401123241768,805.2643236948702,402.58229215700123,788.7278387937233,387.6723467543278,788.7278387937232,419.25432201635437
labeled-data,CVR_M37_15juin,img11658.png,772.5734003249628,402.2485827723517,804.6911525307012,402.6234981677494,788.6947623270648,387.87682594877225,789.5695649163263,419.7446345575788
labeled-data,CVR_M37_15juin,img12997.png,772.8233439218945,402.6234981677494,805.4409833214966,402.99841356314715,788.3198469316671,386.12722077024955,788.569790528599,420.11954995297657
labeled-data,CVR_M37_15juin,img13188.png,772.198484929565,403.24835716007897,803.3164627475761,403.248357160079,786.5702417531445,386.87705156104505,787.1951007454741,419.49469096064706
