scorer,,,Ben,Ben,Ben,Ben,Ben,Ben,Ben,Ben
labeled-data,CVR_M34_12juin_analysed,img19275.png,,,45.74450103841495,32.90492097693112,37.85294503916592,25.4399355722361,,
labeled-data,CVR_M34_12juin_analysed,img19575.png,27.757440968054546,36.45967593154781,45.46012064204562,36.31748573336314,36.64432835459625,27.85716894137544,,
labeled-data,CVR_M34_12juin_analysed,img19673.png,30.814530229024893,29.27907092322212,46.526547128430614,29.421261121406783,38.99046662464326,22.453941410358087,,
labeled-data,CVR_M34_12juin_analysed,img19938.png,22.496404720046982,35.25105924697814,49.01487668148742,35.03777394970113,35.577902953036364,22.596131608542755,35.93337844849804,48.47474767815219
labeled-data,CVR_M34_12juin_analysed,img20167.png,17.058747615344444,33.465741535099646,50.801812639125814,33.37809721036253,32.659437418547256,17.51447443294845,32.83472606802144,52.659848652523316
labeled-data,CVR_M34_12juin_analysed,img20203.png,13.728263275334855,34.42982910720769,50.53887966491453,34.60511775668186,31.695349846439218,18.127984706108112,31.9582828206505,54.58802379673939
labeled-data,CVR_M34_12juin_analysed,img20317.png,24.508515217997473,41.17844211196397,60.70562133441748,40.564931838804306,42.65089043857603,21.02024742243225,42.56324611383892,61.336637470168824
labeled-data,CVR_M34_12juin_analysed,img21253.png,16.1823043679735,39.0749783182737,55.27167320071762,39.0749783182737,35.376411485397185,19.442649577164545,35.464055810134276,59.49610665068985
labeled-data,CVR_M34_12juin_analysed,img21660.png,,,55.359317525454706,36.00742695247539,35.639344459608466,16.199809561892046,35.19478147427715,55.02566701816585
labeled-data,CVR_M34_12juin_analysed,img21777.png,,,55.87884211223144,43.894837776554866,36.158869046385185,22.509622540703816,36.509446345333565,61.68663569818503
labeled-data,CVR_M35_7juin_analysed,img00391.png,15.802562964320988,37.107497422513184,50.90244379739768,36.9724978808475,32.81250521419662,19.557557005974825,33.082504297527976,54.522438297385854
labeled-data,CVR_M35_7juin_analysed,img00722.png,,,46.582458464095936,35.892501547522066,32.54250613086526,23.202544630948175,32.81250521419662,47.90746075576755
labeled-data,CVR_M35_7juin_analysed,img01103.png,,,46.582458464095936,36.83749833918182,33.35250338085933,23.472543714279535,32.9475047558623,50.33745250574978
labeled-data,CVR_M35_7juin_analysed,img01680.png,15.532563880989628,34.81250521419663,51.03744333906336,35.21750383919367,32.54250613086526,18.07256204765235,33.082504297527976,53.307442422394736
labeled-data,CVR_M35_7juin_analysed,img03052.png,15.262564797658268,32.112514380883034,52.52243829738583,32.78751208921143,33.48750292252501,14.022575797681963,32.81250521419662,51.68744792240658
labeled-data,CVR_M35_7juin_analysed,img03362.png,20.257547839288417,35.89250154752206,49.28244929740953,36.162500630853415,33.75750200585638,21.177551505962985,33.35250338085933,51.822447464072255
labeled-data,CVR_M35_7juin_analysed,img03585.png,18.90755242263162,34.947504755862305,48.7424511307468,35.21750383919366,32.81250521419662,20.77255288096594,32.81250521419662,51.28244929740954
labeled-data,CVR_M35_7juin_analysed,img04025.png,,,45.637461672436174,35.89250154752206,33.082504297527976,23.067545089282497,32.81250521419662,46.9624639641078
labeled-data,CVR_M35_7juin_analysed,img04350.png,,,45.637461672436174,36.70249879751614,32.54250613086526,24.417540505939293,,
labeled-data,CVR_M35_7juin_analysed,img04372.png,,,45.502462130770496,36.70249879751614,32.81250521419662,24.417540505939293,,
labeled-data,CVR_M35_7juin_analysed,img04925.png,17.557557005974818,34.67750567253095,47.662454797421375,35.08250429752798,32.40750658919957,19.692556547640507,32.67750567253094,50.47245204741546
labeled-data,CVR_M35_7juin_analysed,img06125.png,,,48.60745158908112,36.9724978808475,33.35250338085933,21.312551047628663,33.6225024641907,52.63244471406634
labeled-data,CVR_M35_7juin_analysed,img06528.png,17.557557005974818,36.9724978808475,50.632444714066324,37.24249696417886,33.75750200585637,20.232554714303227,34.162500630853415,54.79243738071722
labeled-data,CVR_M35_7juin_analysed,img06797.png,13.642570297670112,36.9724978808475,51.03744333906336,36.83749833918182,32.27250704753389,19.28755792264347,32.137507505868214,56.54743142237105
labeled-data,CVR_M35_7juin_analysed,img07056.png,15.667563422655306,36.9724978808475,50.0924465474036,37.10749742251318,32.002507964202536,19.15255838097779,32.81250521419662,55.602434630711286
labeled-data,CVR_M35_7juin_analysed,img07171.png,,,49.28244929740953,37.51249604751022,32.137507505868214,20.367554255968905,32.54250613086526,53.84744058905745
labeled-data,CVR_M35_7juin_analysed,img07303.png,,,48.06745342241841,37.24249696417886,31.46250979753982,20.367554255968905,31.46250979753982,54.25243921405449
labeled-data,CVR_M35_7juin_analysed,img07330.png,,,49.14744975574385,36.43249971418478,31.732508880871176,19.55755700597483,,
labeled-data,CVR_M35_7juin_analysed,img07712.png,,,44.42246579744506,36.16250063085342,33.217503839193654,24.552540047604975,,
labeled-data,CVR_M35_7juin_analysed,img07758.png,,,45.09746350577346,36.2975001725191,32.81250521419662,24.552540047604975,,
labeled-data,CVR_M35_7juin_analysed,img08097.png,22.55254004760496,37.37749650584454,46.98745708909297,37.91749467250726,34.162500630853415,25.49753683926473,34.43249971418477,51.01245021407818
labeled-data,CVR_M35_7juin_analysed,img08284.png,,,45.5024621307705,36.56749925585046,33.08250429752798,24.417540505939293,,
labeled-data,CVR_M35_7juin_analysed,img08408.png,,,44.42246579744507,35.75750200585638,32.54250613086526,24.28254096427361,,
labeled-data,CVR_M35_7juin_analysed,img08495.png,19.85254921429138,35.21750383919367,47.25745617242434,35.352503380859346,33.21750383919366,21.44755058929434,32.81250521419663,51.14744975574386
labeled-data,CVR_M35_7juin_analysed,img08872.png,,,49.41744883907522,36.2975001725191,32.81250521419663,19.55755700597483,,
labeled-data,CVR_M35_7juin_analysed,img09114.png,,,47.527455255755704,37.91749467250726,33.08250429752798,21.98754875595706,,
labeled-data,CVR_M35_7juin_analysed,img09650.png,,,49.012450214078186,37.24249696417886,33.487502922525024,21.7175496726257,34.027501089187744,51.68744792240658
labeled-data,CVR_M35_7juin_analysed,img10060.png,,,48.60745158908114,38.45749283916998,32.947504755862305,23.202544630948175,,
labeled-data,CVR_M35_7juin_analysed,img10107.png,21.877542339276573,35.75750200585638,47.93245388075274,36.56749925585046,33.75750200585638,23.337544172613853,34.56749925585046,50.33745250574978
labeled-data,CVR_M35_7juin_analysed,img10119.png,20.93254554761682,36.43249971418478,48.47245204741546,36.83749833918182,33.89250154752206,21.85254921429138,34.027501089187744,51.41744883907521
labeled-data,CVR_M35_7juin_analysed,img10741.png,,,45.907460755767545,36.02750108918774,31.46250979753983,22.797546005951137,,
labeled-data,CVR_M35_7juin_analysed,img10785.png,,,45.09746350577346,36.2975001725191,31.057511172542785,23.877542339276573,,
labeled-data,CVR_M35_7juin_analysed,img11529.png,,,45.36746258910483,35.75750200585638,33.217503839193654,22.797546005951137,33.352503380859346,48.31245938076459
labeled-data,CVR_M35_7juin_analysed,img12142.png,17.422557464309147,37.242496964178855,51.982440130723134,37.37749650584453,33.6225024641907,18.612560214315067,33.89250154752206,56.142432797374006
labeled-data,CVR_M35_7juin_analysed,img12618.png,18.50255379763458,37.37749650584453,52.657437839051525,37.782495130841575,34.83749833918182,19.422557464309147,35.10749742251318,55.33243554737993
labeled-data,CVR_M35_7juin_analysed,img13401.png,18.3675542559689,36.56749925585046,56.43742500569056,36.9724978808475,36.322493297504295,17.397564339323953,36.86249146416701,57.76242729736216
labeled-data,CVR_M35_7juin_analysed,img13449.png,,,54.817430505702404,38.18749375583862,36.86249146416701,19.422557464309147,36.59249238083565,56.54743142237105
labeled-data,CVR_M35_7juin_analysed,img13841.png,12.56257396434468,33.05751117254279,52.11743967238881,33.46250979753983,32.13750750586823,14.427574422679001,31.59750933920551,52.49744517240065
labeled-data,CVR_M35_7juin_analysed,img14137.png,21.607543255945217,41.157483672483565,52.657437839051525,40.617485505820845,36.45749283916997,22.662546464285455,36.862491464167014,57.4924282140308
labeled-data,CVR_M35_7juin_analysed,img14171.png,,,52.657437839051525,39.67248871416109,36.59249238083565,23.202544630948175,36.727491922501336,57.62742775569648
labeled-data,CVR_M35_7juin_analysed,img14198.png,18.367554255968905,36.83749833918182,51.577441505726085,37.37749650584454,34.027501089187744,20.097555172637545,34.9724978808475,53.71244104739177
labeled-data,CVR_M35_7juin_analysed,img14212.png,18.502553797634583,36.83749833918182,51.30744242239473,36.83749833918182,34.70249879751614,19.422557464309147,35.37749650584454,54.65743783905153
labeled-data,CVR_M35_7juin_analysed,img14358.png,17.962555630971863,35.08250429752798,50.09244654740361,35.6225024641907,32.67750567253094,18.20756158931803,32.67750567253095,52.227446089069296
labeled-data,CVR_M35_7juin_analysed,img14409.png,17.55755700597483,34.81250521419663,48.60745158908114,35.21750383919366,32.00250796420255,18.882559297646427,32.13750750586823,52.227446089069296
labeled-data,CVR_M35_7juin_analysed,img14879.png,,,47.662454797421375,37.91749467250726,32.407506589199585,23.202544630948175,,
labeled-data,CVR_M35_7juin_analysed,img14953.png,,,46.85245754742729,36.702498797516135,32.54250613086526,23.20254463094818,,
labeled-data,CVR_M35_7juin_analysed,img15532.png,,,46.717458005761614,35.75750200585638,33.082504297527976,22.93254554761682,,
labeled-data,CVR_M35_7juin_analysed,img16093.png,16.342561130983704,36.567499255850464,53.467435089045594,36.9724978808475,34.70249879751613,18.34256113098371,34.56749925585045,57.492428214030795
labeled-data,CVR_M35_7juin_analysed,img16224.png,,,51.57744150572607,36.9724978808475,34.70249879751613,19.422557464309147,34.56749925585045,53.84744058905745
labeled-data,CVR_M35_7juin_analysed,img16368.png,15.937562505986666,32.51751300588007,49.28244929740953,33.05751117254278,32.002507964202536,16.857566172661233,32.002507964202536,50.60745158908114
labeled-data,CVR_M35_7juin_analysed,img16685.png,16.072562047652347,35.35250338085934,48.7424511307468,36.02750108918774,31.732508880871183,18.88255929764643,31.32751025587414,51.822447464072255
labeled-data,CVR_M35_7juin_analysed,img17738.png,,,48.60745158908112,34.947504755862305,31.597509339205498,17.53256388098963,32.002507964202536,50.2024529640841
labeled-data,CVR_M35_7juin_analysed,img18775.png,,,46.44745892243026,34.13750750586823,32.407506589199585,20.90755242263162,32.407506589199585,46.82746442244211
labeled-data,CVR_M35_7juin_analysed,img19076.png,,,48.7424511307468,36.70249879751614,32.137507505868214,21.17755150596298,,
labeled-data,CVR_M35_7juin_analysed,img19079.png,,,49.68744792240656,37.647495589175904,33.35250338085933,20.772552880965943,,
labeled-data,CVR_M35_7juin_analysed,img19302.png,17.82755608930618,32.652512547545754,50.767444255732,32.92251163087711,33.62250246419069,16.99256571432691,34.02750108918772,50.607451589081144
labeled-data,CVR_M35_7juin_analysed,img19329.png,17.28755792264346,35.75750200585638,50.497445172400646,35.892501547522066,33.48750292252501,18.47756067264939,34.02750108918774,54.522438297385854
labeled-data,CVR_M35_7juin_analysed,img19389.png,18.50255379763458,38.727491922501336,55.222429130699425,38.59249238083566,36.1874937558386,20.367554255968905,36.45749283916996,60.057419505678716
labeled-data,CVR_M35_7juin_analysed,img19516.png,16.612560214315064,33.59750933920551,55.62742775569646,33.86750842253687,36.1874937558386,13.482577631019243,36.997491005832686,55.33243554737993
labeled-data,CVR_M36_15juin_analysed,img00183.png,15.802562964320988,32.78751208921143,53.467435089045594,32.652512547545754,34.837498339181806,15.372571214338759,35.10749742251318,53.03744333906337
labeled-data,CVR_M36_15juin_analysed,img00944.png,24.03753500592744,34.54250613086527,47.93245388075273,34.54250613086527,36.052494214172924,23.067545089282497,35.917494672507246,47.63746167243619
labeled-data,CVR_M36_15juin_analysed,img01110.png,22.147541422607933,34.81250521419663,50.0924465474036,35.08250429752798,36.052494214172924,21.58255013096002,35.64749558917589,49.932453880752746
labeled-data,CVR_M36_15juin_analysed,img01591.png,22.95753867260201,39.402489630829734,59.9474130889982,40.07748733915813,40.77747817247172,21.44755058929434,40.37247954747467,59.652420880681674
labeled-data,CVR_M36_15juin_analysed,img02069.png,19.177551505962978,36.16250063085342,51.98244013072312,36.2975001725191,35.51249604751021,20.772552880965943,35.78249513084157,52.362445630734975
labeled-data,CVR_M36_15juin_analysed,img02823.png,23.497536839264725,37.24249696417886,50.76744425573201,37.37749650584454,37.132490547498364,24.28254096427361,36.997491005832686,51.95744700573794
labeled-data,CVR_M36_15juin_analysed,img03045.png,21.877542339276573,36.16250063085342,51.712441047391756,36.70249879751614,37.132490547498364,22.797546005951137,36.86249146416701,51.28244929740954
labeled-data,CVR_M36_15juin_analysed,img03057.png,23.497536839264725,37.107497422513184,51.037443339063365,37.6474955891759,37.26749008916404,23.877542339276573,36.997491005832686,51.147449755743864
labeled-data,CVR_M36_15juin_analysed,img03331.png,19.582550130960016,34.947504755862305,50.63244471406633,34.947504755862305,35.10749742251317,20.772552880965943,35.24249696417885,49.527455255755704
labeled-data,CVR_M36_15juin_analysed,img03716.png,23.092538214267684,34.54250613086527,48.74245113074681,34.54250613086527,35.64749558917589,22.797546005951137,35.78249513084157,47.90746075576755
labeled-data,CVR_M36_15juin_analysed,img03807.png,22.01254188094225,36.2975001725191,50.22744608906928,36.70249879751614,35.64749558917589,23.337544172613857,35.37749650584453,51.28244929740954
labeled-data,CVR_M36_15juin_analysed,img03832.png,22.957538672602006,36.2975001725191,48.06745342241841,36.70249879751614,35.10749742251317,24.95753867260201,35.24249696417885,50.33745250574978
labeled-data,CVR_M36_15juin_analysed,img04090.png,21.60754325594521,36.9724978808475,50.092446547403604,36.567499255850464,36.592492380835644,23.067545089282497,37.132490547498364,51.5524483807409
labeled-data,CVR_M36_15juin_analysed,img04773.png,20.392547380954092,33.32751025587415,48.60745158908113,33.46250979753983,34.56749925585045,21.44755058929434,33.89250154752205,48.17745983909891
labeled-data,CVR_M36_15juin_analysed,img04777.png,20.797546005951133,34.13750750586823,48.33745250574977,34.00250796420255,34.702498797516135,21.44755058929434,34.162500630853415,48.44745892243027
labeled-data,CVR_M36_15juin_analysed,img04951.png,18.23255471430322,34.00250796420255,51.57744150572608,33.46250979753983,34.83749833918181,17.53256388098963,34.702498797516135,52.63244471406634
labeled-data,CVR_M36_15juin_analysed,img05115.png,16.477560672649382,35.75750200585638,53.4674350890456,35.75750200585638,34.56749925585045,18.07256204765235,34.702498797516135,54.65743783905153
labeled-data,CVR_M36_15juin_analysed,img05360.png,20.527546922619777,36.567499255850464,52.117439672388805,36.83749833918182,35.51249604751021,22.527546922619777,34.83749833918181,51.68744792240658
labeled-data,CVR_M36_15juin_analysed,img05790.png,17.287557922643465,36.567499255850464,54.682430964036705,36.83749833918182,35.10749742251317,19.152558380977787,34.56749925585045,55.87243371404265
labeled-data,CVR_M36_15juin_analysed,img05870.png,19.717549672625694,37.107497422513184,52.25243921405448,37.51249604751022,35.78249513084157,21.7175496726257,35.51249604751021,53.442441964060414
labeled-data,CVR_M36_15juin_analysed,img05952.png,20.527546922619777,36.43249971418478,51.172442880729044,36.70249879751614,35.917494672507246,22.527546922619777,36.05249421417293,52.902443797397694
labeled-data,CVR_M36_15juin_analysed,img06520.png,20.392547380954092,36.83749833918182,49.68744792240657,36.9724978808475,34.297500172519094,23.202544630948175,35.10749742251317,51.82244746407226
labeled-data,CVR_M36_15juin_analysed,img06795.png,21.337544172613853,36.027501089187744,49.14744975574384,36.2975001725191,35.24249696417885,23.472543714279535,34.83749833918181,51.01245021407818
labeled-data,CVR_M36_15juin_analysed,img07370.png,23.632536380930404,37.51249604751022,,,36.05249421417293,25.36253729759905,35.917494672507246,49.66245479742138
labeled-data,CVR_M36_15juin_analysed,img07535.png,23.632536380930404,37.107497422513184,,,35.64749558917589,25.09253821426769,36.05249421417293,49.66245479742138
labeled-data,CVR_M36_15juin_analysed,img07973.png,23.632536380930404,36.2975001725191,,,35.917494672507246,24.28254096427361,36.1874937558386,48.44745892243027
labeled-data,CVR_M36_15juin_analysed,img08354.png,22.012541880942248,37.107497422513184,48.7424511307468,36.9724978808475,35.64749558917589,24.28254096427361,35.51249604751021,50.472452047415466
labeled-data,CVR_M36_15juin_analysed,img09175.png,20.66254646428545,36.43249971418478,50.36244563073495,37.24249696417886,35.242496964178855,22.12254829762274,35.10749742251316,52.63244471406634
labeled-data,CVR_M36_15juin_analysed,img09178.png,21.067545089282493,36.70249879751614,51.84744058905744,37.37749650584454,35.78249513084157,22.527546922619777,35.78249513084157,53.17244288072906
labeled-data,CVR_M36_15juin_analysed,img09515.png,21.87754233927657,35.75750200585638,48.20245296408409,35.487502922525024,35.37749650584453,22.932545547616815,34.972497880847484,48.04246029743323
labeled-data,CVR_M36_15juin_analysed,img09926.png,23.362537297599044,36.43249971418478,47.5274552557557,36.43249971418478,35.64749558917589,26.30753408925881,35.64749558917589,48.987457089092985
labeled-data,CVR_M36_15juin_analysed,img10157.png,22.147541422607926,35.892501547522066,49.68744792240656,35.6225024641907,35.78249513084157,23.067545089282497,35.64749558917589,50.8774506724125
labeled-data,CVR_M36_15juin_analysed,img10535.png,18.3675542559689,33.86750842253687,50.227446089069275,34.27250704753391,34.837498339181806,19.692556547640507,34.837498339181806,50.607451589081144
labeled-data,CVR_M36_15juin_analysed,img11476.png,18.50255379763458,37.24249696417886,58.19241904734437,37.91749467250726,37.807488255826755,19.152558380977787,38.2124868808238,58.1674259223592
labeled-data,CVR_M36_15juin_analysed,img11570.png,24.03753500592744,36.16250063085342,55.3574286723651,36.2975001725191,39.42748275581492,22.12254829762274,39.02248413081787,52.767444255732016
labeled-data,CVR_M36_15juin_analysed,img11765.png,25.79252904758128,36.16250063085342,53.19743600571424,36.43249971418478,39.15748367248355,23.742542797610895,38.752485047486516,49.25745617242435
labeled-data,CVR_M36_15juin_analysed,img12368.png,19.987548755957054,34.27250704753391,52.252439214054476,34.81250521419663,36.1874937558386,19.827556089306185,36.1874937558386,51.28244929740954
labeled-data,CVR_M36_15juin_analysed,img12451.png,19.582550130960012,34.27250704753391,55.087429589033746,34.407506589199585,36.1874937558386,16.857566172661233,36.997491005832686,51.95744700573794
labeled-data,CVR_M36_15juin_analysed,img12809.png,21.87754233927657,34.27250704753391,50.0924465474036,34.27250704753391,36.45749283916996,20.90755242263162,36.32249329750428,49.527455255755704
labeled-data,CVR_M36_15juin_analysed,img13187.png,24.03753500592744,35.6225024641907,49.552448380740884,35.352503380859346,36.997491005832686,24.147541422607933,36.86249146416699,47.90746075576755
labeled-data,CVR_M36_15juin_analysed,img13205.png,23.767535922596085,36.70249879751614,49.82244746407224,36.567499255850464,36.45749283916996,24.417540505939293,36.45749283916996,48.58245846409594
labeled-data,CVR_M36_15juin_analysed,img13608.png,20.392547380954095,35.75750200585638,48.7424511307468,35.622502464190696,34.297500172519094,22.93254554761682,34.02750108918774,50.60745158908114
labeled-data,CVR_M36_15juin_analysed,img14376.png,24.17253454759312,36.702498797516135,49.28244929740953,36.83749833918181,36.997491005832686,25.227537755933373,37.132490547498364,48.987457089092985
labeled-data,CVR_M36_15juin_analysed,img14467.png,24.03753500592744,36.162500630853415,48.472452047415445,36.43249971418478,36.997491005832686,25.63253638093041,37.132490547498364,47.77246121410187
labeled-data,CVR_M36_15juin_analysed,img14613.png,25.657529505915594,36.297500172519094,48.7424511307468,36.162500630853415,36.72749192250133,26.03753500592745,36.59249238083564,47.367462589104825
labeled-data,CVR_M36_15juin_analysed,img14985.png,23.497536839264722,36.56749925585046,49.28244929740953,36.56749925585046,36.45749283916996,25.227537755933373,36.86249146416701,49.25745617242434
labeled-data,CVR_M36_15juin_analysed,img14994.png,25.657529505915594,36.56749925585046,,,37.26749008916404,26.172534547593127,36.997491005832686,48.17745983909891
labeled-data,CVR_M36_15juin_analysed,img15032.png,24.84753225592152,36.56749925585046,48.06745342241841,36.02750108918774,36.457492839169966,25.49753683926473,36.592492380835644,49.12245663075866
labeled-data,CVR_M36_15juin_analysed,img15111.png,23.497536839264725,35.6225024641907,49.41744883907521,35.35250338085934,36.72749192250132,24.68753958927065,36.457492839169966,49.25745617242434
labeled-data,CVR_M36_15juin_analysed,img15245.png,20.662546464285455,36.2975001725191,52.38743875572016,36.2975001725191,36.86249146416701,20.907552422631625,36.05249421417293,52.902443797397694
labeled-data,CVR_M36_15juin_analysed,img16045.png,23.22753775593337,37.51249604751022,51.4424419640604,37.51249604751022,36.592492380835644,23.202544630948175,36.86249146416701,51.41744883907522
labeled-data,CVR_M36_15juin_analysed,img16301.png,23.092538214267684,35.35250338085934,52.25243921405448,35.6225024641907,38.07748733915812,22.12254829762274,37.672488714161084,49.79745433908706
labeled-data,CVR_M36_15juin_analysed,img16326.png,23.092538214267684,35.6225024641907,51.712441047391756,35.89250154752206,37.537489172495405,21.582550130960023,37.672488714161084,50.60745158908114
labeled-data,CVR_M36_15juin_analysed,img17040.png,25.117531339252878,36.83749833918182,,,37.40248963082972,24.687539589270653,37.26749008916404,49.392455714090026
labeled-data,CVR_M36_15juin_analysed,img17339.png,16.342561130983704,35.21750383919366,54.952430047368075,35.6225024641907,35.917494672507246,17.397564339323953,35.51249604751021,54.92743692238289
labeled-data,CVR_M36_15juin_analysed,img18539.png,22.282540964273608,34.81250521419663,,,36.322493297504295,21.85254921429138,36.45749283916997,48.447458922430265
labeled-data,CVR_M36_15juin_analysed,img18864.png,24.30753408925881,34.67750567253094,,,36.59249238083566,24.147541422607933,36.997491005832686,47.63746167243619
labeled-data,CVR_M36_15juin_analysed,img18984.png,23.6325363809304,35.75750200585638,,,36.1874937558386,25.09253821426769,35.917494672507246,47.36746258910483
labeled-data,CVR_M36_15juin_analysed,img19815.png,19.717549672625697,37.51249604751022,55.897426839027816,38.05249421417294,37.5374891724954,19.962555630971867,37.132490547498364,56.817430505702404
labeled-data,CVR_M36_15juin_analysed,img20131.png,17.152558380977784,37.37749650584454,58.19241904734437,37.91749467250725,37.40248963082972,18.88255929764643,37.26749008916404,58.70742408902192
labeled-data,CVR_M37_15juin_analysed,img00577.png,19.77255288096594,38.727491922501336,59.597417672341436,39.13249054749838,38.26749008916405,18.34256113098371,40.02248413081789,59.652420880681674
labeled-data,CVR_M37_15juin_analysed,img00919.png,20.85254921429138,38.322493297504295,56.22242913069944,39.267490089164056,38.13249054749837,22.3925473809541,38.80748825582677,57.357428672365124
labeled-data,CVR_M37_15juin_analysed,img01075.png,20.85254921429138,36.2975001725191,53.92743692238288,36.83749833918182,36.6474955891759,20.63755333930026,37.322493297504295,54.38743875572017
labeled-data,CVR_M37_15juin_analysed,img01150.png,20.582550130960023,35.21750383919366,54.062436464048574,35.6225024641907,35.83749833918182,19.827556089306185,35.9724978808475,53.17244288072906
labeled-data,CVR_M37_15juin_analysed,img01496.png,22.067545089282497,37.91749467250726,55.142432797374,38.45749283916998,38.53748917249541,22.257547839288417,39.21248688082381,56.142432797374006
labeled-data,CVR_M37_15juin_analysed,img01569.png,20.987548755957064,34.67750567253095,54.602434630711286,34.81250521419663,36.782495130841575,18.74755975598075,37.05249421417294,53.307442422394736
labeled-data,CVR_M37_15juin_analysed,img01968.png,16.26256479765827,33.46250979753983,55.682430964036726,34.00250796420255,37.18749375583862,17.53256388098963,36.91749467250726,54.387438755720176
labeled-data,CVR_M37_15juin_analysed,img02442.png,15.722566630995553,35.08250429752798,55.00743325570832,35.21750383919367,35.83749833918182,17.397564339323953,35.43249971418478,54.92743692238289
labeled-data,CVR_M37_15juin_analysed,img03193.png,15.452567547664197,37.78249513084158,56.08742958903376,38.45749283916998,35.9724978808475,18.882559297646427,36.91749467250726,56.142432797374006
labeled-data,CVR_M37_15juin_analysed,img03220.png,17.207561589318033,35.75750200585638,55.682430964036726,36.702498797516135,36.24249696417886,19.422557464309147,37.18749375583862,56.54743142237104
labeled-data,CVR_M37_15juin_analysed,img03359.png,17.207561589318033,35.89250154752206,55.817430505702404,36.43249971418478,36.91749467250726,19.152558380977787,37.59249238083566,56.277432339039684
labeled-data,CVR_M37_15juin_analysed,img03364.png,18.287557922643472,35.89250154752206,55.14243279737401,36.56749925585046,36.91749467250726,18.88255929764643,36.91749467250726,56.68243096403672
labeled-data,CVR_M37_15juin_analysed,img03664.png,20.582550130960023,38.18749375583861,56.22242913069944,38.59249238083565,37.99749100583269,22.25754783928842,37.45749283916997,57.22242913069944
labeled-data,CVR_M37_15juin_analysed,img04580.png,20.312551047628666,35.622502464190696,53.11743967238881,36.162500630853415,36.51249604751022,20.907552422631625,36.10749742251318,54.117439672388805
labeled-data,CVR_M37_15juin_analysed,img04586.png,19.772552880965947,36.02750108918774,53.38743875572017,36.297500172519094,36.37749650584454,21.7175496726257,36.782495130841575,54.92743692238289
labeled-data,CVR_M37_15juin_analysed,img06127.png,20.447550589294345,37.37749650584453,54.33243554737993,37.51249604751021,36.91749467250726,21.582550130960023,37.59249238083566,55.06243646404857
labeled-data,CVR_M37_15juin_analysed,img06309.png,17.207561589318033,35.35250338085934,55.41243188070537,36.162500630853415,35.83749833918182,17.127565255992593,36.782495130841575,56.142432797374
labeled-data,CVR_M37_15juin_analysed,img06367.png,18.692556547640507,36.162500630853415,55.41243188070537,36.162500630853415,36.51249604751022,18.47756067264939,36.51249604751022,56.00743325570832
labeled-data,CVR_M37_15juin_analysed,img06398.png,19.232554714303227,35.35250338085934,54.46743508904561,35.48750292252502,36.51249604751022,18.88255929764643,36.51249604751022,55.4674350890456
labeled-data,CVR_M37_15juin_analysed,img06454.png,19.232554714303227,36.162500630853415,53.7924373807172,36.56749925585046,36.24249696417886,19.152558380977787,37.18749375583862,54.7924373807172
labeled-data,CVR_M37_15juin_analysed,img06909.png,22.60754325594521,36.56749925585046,53.657437839051525,36.83749833918181,37.99749100583269,23.067545089282497,37.862491464167014,53.84744058905745
labeled-data,CVR_M37_15juin_analysed,img07196.png,22.742542797610895,38.18749375583861,53.927436922382896,38.05249421417293,39.48248596415517,24.82253913093633,39.48248596415517,56.142432797374
labeled-data,CVR_M37_15juin_analysed,img07302.png,22.202544630948175,38.72749192250133,55.41243188070537,38.99749100583269,37.59249238083566,22.797546005951137,38.267490089164056,56.41243188070536
labeled-data,CVR_M37_15juin_analysed,img07588.png,23.957538672602013,38.05249421417293,55.54743142237105,38.05249421417293,38.267490089164056,22.93254554761682,38.942487797492454,57.08742958903376
labeled-data,CVR_M37_15juin_analysed,img07749.png,23.687539589270656,38.18749375583861,54.19743600571425,38.18749375583861,38.67248871416109,24.552540047604975,38.80748825582677,55.87243371404264
labeled-data,CVR_M37_15juin_analysed,img07770.png,24.22753775593337,38.59249238083565,55.27743233903969,38.59249238083565,38.80748825582677,23.472543714279535,39.48248596415517,55.33243554737992
labeled-data,CVR_M37_15juin_analysed,img07855.png,22.067545089282497,35.622502464190696,51.902443797397694,36.162500630853415,37.18749375583862,21.7175496726257,37.18749375583862,52.49744517240065
labeled-data,CVR_M37_15juin_analysed,img07895.png,20.85254921429138,38.45749283916997,52.71244104739178,38.322493297504295,36.6474955891759,23.607543255945217,37.05249421417294,53.98244013072313
labeled-data,CVR_M37_15juin_analysed,img08076.png,24.09253821426769,39.13249054749837,54.33243554737993,39.537489172495405,39.48248596415517,24.282540964273615,39.34748642248949,56.142432797374
labeled-data,CVR_M37_15juin_analysed,img08602.png,24.22753775593337,38.45749283916997,53.52243829738585,38.99749100583269,38.942487797492454,23.877542339276577,38.80748825582677,55.737434172376965
labeled-data,CVR_M37_15juin_analysed,img08617.png,22.607543255945217,39.537489172495405,54.062436464048574,39.67248871416109,38.267490089164056,25.76753592259609,38.402489630829734,54.92743692238289
labeled-data,CVR_M37_15juin_analysed,img08781.png,22.607543255945217,38.45749283916997,55.00743325570832,39.40248963082973,39.07748733915813,23.337544172613857,38.942487797492454,55.4674350890456
labeled-data,CVR_M37_15juin_analysed,img09093.png,22.067545089282497,38.322493297504295,55.817430505702404,38.05249421417293,38.267490089164056,23.607543255945217,38.80748825582677,56.54743142237104
